route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
547,WEEKDAY,trip_547_17,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_18,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_19,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_20,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_21,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_22,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_23,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_24,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_25,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_26,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_27,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_28,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_29,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_30,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_31,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_32,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_33,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_34,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_35,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_36,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_37,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_38,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_39,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_40,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_41,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_42,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_43,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_44,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_45,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_46,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_47,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_48,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_49,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_50,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_51,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_52,Shivaji Nagar,1,shape_547
547,WEEKDAY,trip_547_53,Shivaji Nagar,1,shape_547
565,WEEKDAY,trip_565_0,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_1,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_2,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_3,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_4,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_5,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_6,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_7,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_8,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_9,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_10,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_11,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_12,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_13,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_14,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_15,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_16,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_17,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_18,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_19,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_20,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_21,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_22,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_23,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_24,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_25,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_26,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_27,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_28,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_29,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_30,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_31,Pimprigaon,0,shape_565
544,WEEKDAY,trip_544_0,Swargate,0,shape_544
565,WEEKDAY,trip_565_32,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_33,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_34,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_35,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_36,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_37,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_38,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_39,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_40,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_41,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_42,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_43,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_44,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_45,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_46,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_47,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_48,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_49,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_50,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_51,Pimprigaon,0,shape_565
565,WEEKDAY,trip_565_52,Pimprigaon,0,shape_565
544,WEEKDAY,trip_544_1,Swargate,0,shape_544
545,WEEKDAY,trip_545_0,Alandi,1,shape_545
544,WEEKDAY,trip_544_2,Swargate,0,shape_544
544,WEEKDAY,trip_544_3,Swargate,0,shape_544
544,WEEKDAY,trip_544_4,Swargate,0,shape_544
544,WEEKDAY,trip_544_5,Swargate,0,shape_544
544,WEEKDAY,trip_544_6,Swargate,0,shape_544
544,WEEKDAY,trip_544_7,Swargate,0,shape_544
544,WEEKDAY,trip_544_8,Swargate,0,shape_544
544,WEEKDAY,trip_544_9,Swargate,0,shape_544
544,WEEKDAY,trip_544_10,Swargate,0,shape_544
544,WEEKDAY,trip_544_11,Swargate,0,shape_544
544,WEEKDAY,trip_544_12,Swargate,0,shape_544
544,WEEKDAY,trip_544_13,Swargate,0,shape_544
544,WEEKDAY,trip_544_14,Swargate,0,shape_544
544,WEEKDAY,trip_544_15,Swargate,0,shape_544
544,WEEKDAY,trip_544_16,Swargate,0,shape_544
544,WEEKDAY,trip_544_17,Swargate,0,shape_544
544,WEEKDAY,trip_544_18,Swargate,0,shape_544
544,WEEKDAY,trip_544_19,Swargate,0,shape_544
544,WEEKDAY,trip_544_20,Swargate,0,shape_544
544,WEEKDAY,trip_544_21,Swargate,0,shape_544
553,WEEKDAY,trip_553_0,Katraj,0,shape_553
544,WEEKDAY,trip_544_22,Swargate,0,shape_544
544,WEEKDAY,trip_544_23,Swargate,0,shape_544
544,WEEKDAY,trip_544_24,Swargate,0,shape_544
544,WEEKDAY,trip_544_25,Swargate,0,shape_544
544,WEEKDAY,trip_544_26,Swargate,0,shape_544
544,WEEKDAY,trip_544_27,Swargate,0,shape_544
545,WEEKDAY,trip_545_1,Alandi,1,shape_545
544,WEEKDAY,trip_544_28,Swargate,0,shape_544
566,WEEKDAY,trip_566_0,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_2,Alandi,1,shape_545
544,WEEKDAY,trip_544_29,Swargate,0,shape_544
545,WEEKDAY,trip_545_3,Alandi,1,shape_545
544,WEEKDAY,trip_544_30,Swargate,0,shape_544
545,WEEKDAY,trip_545_4,Alandi,1,shape_545
544,WEEKDAY,trip_544_31,Swargate,0,shape_544
545,WEEKDAY,trip_545_5,Alandi,1,shape_545
544,WEEKDAY,trip_544_32,Swargate,0,shape_544
545,WEEKDAY,trip_545_6,Alandi,1,shape_545
544,WEEKDAY,trip_544_33,Swargate,0,shape_544
545,WEEKDAY,trip_545_7,Alandi,1,shape_545
544,WEEKDAY,trip_544_34,Swargate,0,shape_544
545,WEEKDAY,trip_545_8,Alandi,1,shape_545
544,WEEKDAY,trip_544_35,Swargate,0,shape_544
545,WEEKDAY,trip_545_9,Alandi,1,shape_545
544,WEEKDAY,trip_544_36,Swargate,0,shape_544
545,WEEKDAY,trip_545_10,Alandi,1,shape_545
544,WEEKDAY,trip_544_37,Swargate,0,shape_544
545,WEEKDAY,trip_545_11,Alandi,1,shape_545
544,WEEKDAY,trip_544_38,Swargate,0,shape_544
545,WEEKDAY,trip_545_12,Alandi,1,shape_545
544,WEEKDAY,trip_544_39,Swargate,0,shape_544
545,WEEKDAY,trip_545_13,Alandi,1,shape_545
544,WEEKDAY,trip_544_40,Swargate,0,shape_544
553,WEEKDAY,trip_553_1,Katraj,0,shape_553
545,WEEKDAY,trip_545_14,Alandi,1,shape_545
544,WEEKDAY,trip_544_41,Swargate,0,shape_544
553,WEEKDAY,trip_553_2,Katraj,0,shape_553
545,WEEKDAY,trip_545_15,Alandi,1,shape_545
566,WEEKDAY,trip_566_1,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_42,Swargate,0,shape_544
553,WEEKDAY,trip_553_3,Katraj,0,shape_553
566,WEEKDAY,trip_566_2,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_16,Alandi,1,shape_545
544,WEEKDAY,trip_544_43,Swargate,0,shape_544
553,WEEKDAY,trip_553_4,Katraj,0,shape_553
566,WEEKDAY,trip_566_3,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_17,Alandi,1,shape_545
553,WEEKDAY,trip_553_5,Katraj,0,shape_553
544,WEEKDAY,trip_544_44,Swargate,0,shape_544
566,WEEKDAY,trip_566_4,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_18,Alandi,1,shape_545
553,WEEKDAY,trip_553_6,Katraj,0,shape_553
566,WEEKDAY,trip_566_5,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_45,Swargate,0,shape_544
545,WEEKDAY,trip_545_19,Alandi,1,shape_545
553,WEEKDAY,trip_553_7,Katraj,0,shape_553
566,WEEKDAY,trip_566_6,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_46,Swargate,0,shape_544
566,WEEKDAY,trip_566_7,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_20,Alandi,1,shape_545
553,WEEKDAY,trip_553_8,Katraj,0,shape_553
544,WEEKDAY,trip_544_47,Swargate,0,shape_544
566,WEEKDAY,trip_566_8,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_21,Alandi,1,shape_545
553,WEEKDAY,trip_553_9,Katraj,0,shape_553
566,WEEKDAY,trip_566_9,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_48,Swargate,0,shape_544
566,WEEKDAY,trip_566_10,Bhosari Gavhane Vasti,1,shape_566
553,WEEKDAY,trip_553_10,Katraj,0,shape_553
545,WEEKDAY,trip_545_22,Alandi,1,shape_545
566,WEEKDAY,trip_566_11,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_49,Swargate,0,shape_544
553,WEEKDAY,trip_553_11,Katraj,0,shape_553
566,WEEKDAY,trip_566_12,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_23,Alandi,1,shape_545
544,WEEKDAY,trip_544_50,Swargate,0,shape_544
553,WEEKDAY,trip_553_12,Katraj,0,shape_553
566,WEEKDAY,trip_566_13,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_24,Alandi,1,shape_545
544,WEEKDAY,trip_544_51,Swargate,0,shape_544
553,WEEKDAY,trip_553_13,Katraj,0,shape_553
566,WEEKDAY,trip_566_14,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_25,Alandi,1,shape_545
553,WEEKDAY,trip_553_14,Katraj,0,shape_553
566,WEEKDAY,trip_566_15,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_52,Swargate,0,shape_544
545,WEEKDAY,trip_545_26,Alandi,1,shape_545
566,WEEKDAY,trip_566_16,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_53,Swargate,0,shape_544
545,WEEKDAY,trip_545_27,Alandi,1,shape_545
566,WEEKDAY,trip_566_17,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_54,Swargate,0,shape_544
566,WEEKDAY,trip_566_18,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_28,Alandi,1,shape_545
566,WEEKDAY,trip_566_19,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_55,Swargate,0,shape_544
566,WEEKDAY,trip_566_20,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_29,Alandi,1,shape_545
544,WEEKDAY,trip_544_56,Swargate,0,shape_544
554,WEEKDAY,trip_554_0,Bhekrai Nagar,1,shape_554
566,WEEKDAY,trip_566_21,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_30,Alandi,1,shape_545
544,WEEKDAY,trip_544_57,Swargate,0,shape_544
566,WEEKDAY,trip_566_22,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_58,Swargate,0,shape_544
545,WEEKDAY,trip_545_31,Alandi,1,shape_545
566,WEEKDAY,trip_566_23,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_59,Swargate,0,shape_544
566,WEEKDAY,trip_566_24,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_32,Alandi,1,shape_545
566,WEEKDAY,trip_566_25,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_60,Swargate,0,shape_544
545,WEEKDAY,trip_545_33,Alandi,1,shape_545
566,WEEKDAY,trip_566_26,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_61,Swargate,0,shape_544
545,WEEKDAY,trip_545_34,Alandi,1,shape_545
566,WEEKDAY,trip_566_27,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_62,Swargate,0,shape_544
566,WEEKDAY,trip_566_28,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_35,Alandi,1,shape_545
566,WEEKDAY,trip_566_29,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_63,Swargate,0,shape_544
545,WEEKDAY,trip_545_36,Alandi,1,shape_545
566,WEEKDAY,trip_566_30,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_64,Swargate,0,shape_544
566,WEEKDAY,trip_566_31,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_37,Alandi,1,shape_545
544,WEEKDAY,trip_544_65,Swargate,0,shape_544
566,WEEKDAY,trip_566_32,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_38,Alandi,1,shape_545
566,WEEKDAY,trip_566_33,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_66,Swargate,0,shape_544
545,WEEKDAY,trip_545_39,Alandi,1,shape_545
566,WEEKDAY,trip_566_34,Bhosari Gavhane Vasti,1,shape_566
544,WEEKDAY,trip_544_67,Swargate,0,shape_544
566,WEEKDAY,trip_566_35,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_40,Alandi,1,shape_545
566,WEEKDAY,trip_566_36,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_41,Alandi,1,shape_545
566,WEEKDAY,trip_566_37,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_42,Alandi,1,shape_545
566,WEEKDAY,trip_566_38,Bhosari Gavhane Vasti,1,shape_566
566,WEEKDAY,trip_566_39,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_43,Alandi,1,shape_545
566,WEEKDAY,trip_566_40,Bhosari Gavhane Vasti,1,shape_566
566,WEEKDAY,trip_566_41,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_44,Alandi,1,shape_545
566,WEEKDAY,trip_566_42,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_45,Alandi,1,shape_545
566,WEEKDAY,trip_566_43,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_46,Alandi,1,shape_545
566,WEEKDAY,trip_566_44,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_47,Alandi,1,shape_545
566,WEEKDAY,trip_566_45,Bhosari Gavhane Vasti,1,shape_566
566,WEEKDAY,trip_566_46,Bhosari Gavhane Vasti,1,shape_566
554,WEEKDAY,trip_554_1,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_48,Alandi,1,shape_545
566,WEEKDAY,trip_566_47,Bhosari Gavhane Vasti,1,shape_566
554,WEEKDAY,trip_554_2,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_49,Alandi,1,shape_545
566,WEEKDAY,trip_566_48,Bhosari Gavhane Vasti,1,shape_566
554,WEEKDAY,trip_554_3,Bhekrai Nagar,1,shape_554
566,WEEKDAY,trip_566_49,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_50,Alandi,1,shape_545
566,WEEKDAY,trip_566_50,Bhosari Gavhane Vasti,1,shape_566
554,WEEKDAY,trip_554_4,Bhekrai Nagar,1,shape_554
566,WEEKDAY,trip_566_51,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_51,Alandi,1,shape_545
554,WEEKDAY,trip_554_5,Bhekrai Nagar,1,shape_554
566,WEEKDAY,trip_566_52,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_52,Alandi,1,shape_545
554,WEEKDAY,trip_554_6,Bhekrai Nagar,1,shape_554
566,WEEKDAY,trip_566_53,Bhosari Gavhane Vasti,1,shape_566
545,WEEKDAY,trip_545_53,Alandi,1,shape_545
554,WEEKDAY,trip_554_7,Bhekrai Nagar,1,shape_554
554,WEEKDAY,trip_554_8,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_54,Alandi,1,shape_545
545,WEEKDAY,trip_545_55,Alandi,1,shape_545
554,WEEKDAY,trip_554_9,Bhekrai Nagar,1,shape_554
554,WEEKDAY,trip_554_10,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_56,Alandi,1,shape_545
554,WEEKDAY,trip_554_11,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_57,Alandi,1,shape_545
554,WEEKDAY,trip_554_12,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_58,Alandi,1,shape_545
554,WEEKDAY,trip_554_13,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_59,Alandi,1,shape_545
554,WEEKDAY,trip_554_14,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_60,Alandi,1,shape_545
554,WEEKDAY,trip_554_15,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_61,Alandi,1,shape_545
554,WEEKDAY,trip_554_16,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_62,Alandi,1,shape_545
554,WEEKDAY,trip_554_17,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_63,Alandi,1,shape_545
554,WEEKDAY,trip_554_18,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_64,Alandi,1,shape_545
554,WEEKDAY,trip_554_19,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_65,Alandi,1,shape_545
554,WEEKDAY,trip_554_20,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_66,Alandi,1,shape_545
554,WEEKDAY,trip_554_21,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_67,Alandi,1,shape_545
554,WEEKDAY,trip_554_22,Bhekrai Nagar,1,shape_554
545,WEEKDAY,trip_545_68,Alandi,1,shape_545
545,WEEKDAY,trip_545_69,Alandi,1,shape_545
545,WEEKDAY,trip_545_70,Alandi,1,shape_545
545,WEEKDAY,trip_545_71,Alandi,1,shape_545
557,WEEKDAY,trip_557_0,Katraj,0,shape_557
560,WEEKDAY,trip_560_0,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_1,Katraj,0,shape_557
557,WEEKDAY,trip_557_2,Katraj,0,shape_557
557,WEEKDAY,trip_557_3,Katraj,0,shape_557
557,WEEKDAY,trip_557_4,Katraj,0,shape_557
557,WEEKDAY,trip_557_5,Katraj,0,shape_557
560,WEEKDAY,trip_560_1,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_6,Katraj,0,shape_557
560,WEEKDAY,trip_560_2,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_7,Katraj,0,shape_557
560,WEEKDAY,trip_560_3,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_8,Katraj,0,shape_557
560,WEEKDAY,trip_560_4,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_9,Katraj,0,shape_557
560,WEEKDAY,trip_560_5,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_10,Katraj,0,shape_557
560,WEEKDAY,trip_560_6,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_11,Katraj,0,shape_557
560,WEEKDAY,trip_560_7,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_12,Katraj,0,shape_557
560,WEEKDAY,trip_560_8,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_13,Katraj,0,shape_557
560,WEEKDAY,trip_560_9,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_14,Katraj,0,shape_557
560,WEEKDAY,trip_560_10,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_15,Katraj,0,shape_557
560,WEEKDAY,trip_560_11,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_16,Katraj,0,shape_557
560,WEEKDAY,trip_560_12,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_17,Katraj,0,shape_557
560,WEEKDAY,trip_560_13,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_18,Katraj,0,shape_557
560,WEEKDAY,trip_560_14,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_19,Katraj,0,shape_557
560,WEEKDAY,trip_560_15,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_20,Katraj,0,shape_557
560,WEEKDAY,trip_560_16,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_21,Katraj,0,shape_557
560,WEEKDAY,trip_560_17,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_22,Katraj,0,shape_557
560,WEEKDAY,trip_560_18,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_23,Katraj,0,shape_557
560,WEEKDAY,trip_560_19,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_24,Katraj,0,shape_557
560,WEEKDAY,trip_560_20,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_25,Katraj,0,shape_557
560,WEEKDAY,trip_560_21,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_26,Katraj,0,shape_557
560,WEEKDAY,trip_560_22,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_27,Katraj,0,shape_557
560,WEEKDAY,trip_560_23,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_28,Katraj,0,shape_557
560,WEEKDAY,trip_560_24,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_29,Katraj,0,shape_557
560,WEEKDAY,trip_560_25,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_30,Katraj,0,shape_557
560,WEEKDAY,trip_560_26,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_31,Katraj,0,shape_557
560,WEEKDAY,trip_560_27,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_32,Katraj,0,shape_557
560,WEEKDAY,trip_560_28,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_33,Katraj,0,shape_557
560,WEEKDAY,trip_560_29,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_34,Katraj,0,shape_557
560,WEEKDAY,trip_560_30,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_35,Katraj,0,shape_557
560,WEEKDAY,trip_560_31,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_36,Katraj,0,shape_557
560,WEEKDAY,trip_560_32,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_37,Katraj,0,shape_557
560,WEEKDAY,trip_560_33,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_38,Katraj,0,shape_557
560,WEEKDAY,trip_560_34,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_39,Katraj,0,shape_557
560,WEEKDAY,trip_560_35,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_40,Katraj,0,shape_557
560,WEEKDAY,trip_560_36,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_41,Katraj,0,shape_557
560,WEEKDAY,trip_560_37,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_42,Katraj,0,shape_557
560,WEEKDAY,trip_560_38,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_43,Katraj,0,shape_557
560,WEEKDAY,trip_560_39,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_44,Katraj,0,shape_557
560,WEEKDAY,trip_560_40,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_45,Katraj,0,shape_557
560,WEEKDAY,trip_560_41,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_46,Katraj,0,shape_557
560,WEEKDAY,trip_560_42,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_47,Katraj,0,shape_557
570,WEEKDAY,trip_570_0,Akurdi Railway Station,1,shape_570
560,WEEKDAY,trip_560_43,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_48,Katraj,0,shape_557
560,WEEKDAY,trip_560_44,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_49,Katraj,0,shape_557
560,WEEKDAY,trip_560_45,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_50,Katraj,0,shape_557
560,WEEKDAY,trip_560_46,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_51,Katraj,0,shape_557
560,WEEKDAY,trip_560_47,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_52,Katraj,0,shape_557
560,WEEKDAY,trip_560_48,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_53,Katraj,0,shape_557
560,WEEKDAY,trip_560_49,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_54,Katraj,0,shape_557
560,WEEKDAY,trip_560_50,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_55,Katraj,0,shape_557
560,WEEKDAY,trip_560_51,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_56,Katraj,0,shape_557
570,WEEKDAY,trip_570_1,Akurdi Railway Station,1,shape_570
560,WEEKDAY,trip_560_52,Shewalewadi Depot,1,shape_560
557,WEEKDAY,trip_557_57,Katraj,0,shape_557
